flightdate,origincityname,crsdeptime,depdelay,distance,marketing_airline_network,hour,delayed,city_clean,latitude,longitude,temp_mean,precipitation,wind_speed
2018-01-08,"Orlando, FL",1435,12.0,834.0,WN,14,0,Orlando,28.53834,-81.37924,15.1,0.4,11.1
2018-01-24,"Orlando, FL",715,-2.0,2554.0,DL,7,0,Orlando,28.53834,-81.37924,15.1,0.0,11.2
2018-01-09,"Atlanta, GA",900,0.0,484.0,WN,9,0,Atlanta,33.749,-84.38798,6.6,3.1,10.8
2018-01-06,"Detroit, MI",1550,-2.0,120.0,DL,15,0,Detroit,42.33143,-83.04575,-18.6,0.0,12.8
2018-01-23,"Honolulu, HI",605,-7.0,102.0,HA,6,0,Honolulu,21.30694,-157.85834,23.2,0.1,22.6
2018-01-23,"Minneapolis, MN",1805,-4.0,528.0,DL,18,0,Minneapolis,44.97997,-93.26384,-5.9,2.9,15.9
2018-01-22,"Detroit, MI",1535,1.0,1123.0,DL,15,0,Detroit,42.33143,-83.04575,5.7,8.2,13.3
2018-01-12,"Detroit, MI",1005,-1.0,957.0,DL,10,0,Detroit,42.33143,-83.04575,3.9,14.1,28.0
2018-01-16,"Atlanta, GA",2205,-5.0,554.0,WN,22,0,Atlanta,33.749,-84.38798,2.0,0.0,9.2
2018-01-12,"Atlanta, GA",1558,135.0,633.0,DL,15,1,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-23,"Charlotte, NC",740,-6.0,651.0,AA,7,0,Charlotte,35.22709,-80.84313,14.4,5.2,23.0
2018-01-26,"Houston, TX",1440,-5.0,689.0,UA,14,0,Houston,29.76328,-95.36327,12.6,0.0,13.8
